code_set	concept_code	concept_name	concept_id	vocabulary_id	domain_id
diabetes_01_base	E13.3552	"Other specified diabetes mellitus with stable proliferative diabetic retinopathy, left eye"	37200300	ICD10CM	Condition
diabetes_01_base	E13.3553	"Other specified diabetes mellitus with stable proliferative diabetic retinopathy, bilateral"	37200301	ICD10CM	Condition
diabetes_01_base	E13.3559	"Other specified diabetes mellitus with stable proliferative diabetic retinopathy, unspecified eye"	37200302	ICD10CM	Condition
diabetes_01_base	E13.3591	"Other specified diabetes mellitus with proliferative diabetic retinopathy without macular edema, right eye"	37200303	ICD10CM	Condition
diabetes_01_base	E13.3592	"Other specified diabetes mellitus with proliferative diabetic retinopathy without macular edema, left eye"	37200304	ICD10CM	Condition
diabetes_01_base	E13.3593	"Other specified diabetes mellitus with proliferative diabetic retinopathy without macular edema, bilateral"	37200305	ICD10CM	Condition
diabetes_01_base	E13.3599	"Other specified diabetes mellitus with proliferative diabetic retinopathy without macular edema, unspecified eye"	37200306	ICD10CM	Condition
diabetes_01_base	E13.36	Other specified diabetes mellitus with diabetic cataract	45566734	ICD10CM	Condition
diabetes_01_base	E13.37X1	"Other specified diabetes mellitus with diabetic macular edema, resolved following treatment, right eye"	37200308	ICD10CM	Condition
diabetes_01_base	E13.37X2	"Other specified diabetes mellitus with diabetic macular edema, resolved following treatment, left eye"	37200309	ICD10CM	Condition
diabetes_01_base	E13.37X3	"Other specified diabetes mellitus with diabetic macular edema, resolved following treatment, bilateral"	37200310	ICD10CM	Condition
diabetes_01_base	E13.37X9	"Other specified diabetes mellitus with diabetic macular edema, resolved following treatment, unspecified eye"	37200311	ICD10CM	Condition
diabetes_01_base	E13.39	Other specified diabetes mellitus with other diabetic ophthalmic complication	45547635	ICD10CM	Condition
diabetes_01_base	E13.40	"Other specified diabetes mellitus with diabetic neuropathy, unspecified"	45561956	ICD10CM	Condition
diabetes_01_base	O24.82	Other pre-existing diabetes mellitus in childbirth	45534190	ICD10CM	Condition
diabetes_01_base	O24.83	Other pre-existing diabetes mellitus in the puerperium	45592199	ICD10CM	Condition
diabetes_01_base	E13.41	Other specified diabetes mellitus with diabetic mononeuropathy	45591034	ICD10CM	Condition
diabetes_01_base	E13.42	Other specified diabetes mellitus with diabetic polyneuropathy	45566735	ICD10CM	Condition
diabetes_01_base	E13.43	Other specified diabetes mellitus with diabetic autonomic (poly)neuropathy	45595804	ICD10CM	Condition
diabetes_01_base	E13.44	Other specified diabetes mellitus with diabetic amyotrophy	45576448	ICD10CM	Condition
diabetes_01_base	E13.49	Other specified diabetes mellitus with other diabetic neurological complication	45561957	ICD10CM	Condition
diabetes_01_base	E13.51	Other specified diabetes mellitus with diabetic peripheral angiopathy without gangrene	45571661	ICD10CM	Condition
diabetes_01_base	E13.52	Other specified diabetes mellitus with diabetic peripheral angiopathy with gangrene	45586143	ICD10CM	Condition
diabetes_01_base	E13.59	Other specified diabetes mellitus with other circulatory complications	45537963	ICD10CM	Condition
diabetes_01_base	E13.610	Other specified diabetes mellitus with diabetic neuropathic arthropathy	45586144	ICD10CM	Condition
diabetes_01_base	E13.618	Other specified diabetes mellitus with other diabetic arthropathy	45581358	ICD10CM	Condition
diabetes_01_base	E13.620	Other specified diabetes mellitus with diabetic dermatitis	45586145	ICD10CM	Condition
diabetes_01_base	E13.621	Other specified diabetes mellitus with foot ulcer	45566736	ICD10CM	Condition
diabetes_01_base	E13.622	Other specified diabetes mellitus with other skin ulcer	45557116	ICD10CM	Condition
diabetes_01_base	E13.628	Other specified diabetes mellitus with other skin complications	45571662	ICD10CM	Condition
diabetes_01_base	E13.630	Other specified diabetes mellitus with periodontal disease	45581359	ICD10CM	Condition
diabetes_01_base	E13.638	Other specified diabetes mellitus with other oral complications	45566737	ICD10CM	Condition
diabetes_01_base	E13.641	Other specified diabetes mellitus with hypoglycemia with coma	45561958	ICD10CM	Condition
diabetes_01_base	E13.649	Other specified diabetes mellitus with hypoglycemia without coma	45533024	ICD10CM	Condition
diabetes_01_base	E13.65	Other specified diabetes mellitus with hyperglycemia	45595805	ICD10CM	Condition
diabetes_01_base	E13.69	Other specified diabetes mellitus with other specified complication	45600644	ICD10CM	Condition
diabetes_01_base	E13.8	Other specified diabetes mellitus with unspecified complications	35206884	ICD10CM	Condition
diabetes_01_base	E13.9	Other specified diabetes mellitus without complications	35206885	ICD10CM	Condition
diabetes_01_base	O24.011	"Pre-existing type 1 diabetes mellitus, in pregnancy, first trimester"	45548715	ICD10CM	Condition
diabetes_01_base	O24.012	"Pre-existing type 1 diabetes mellitus, in pregnancy, second trimester"	45587291	ICD10CM	Condition
diabetes_01_base	O24.013	"Pre-existing type 1 diabetes mellitus, in pregnancy, third trimester"	45539105	ICD10CM	Condition
diabetes_01_base	O24.019	"Pre-existing type 1 diabetes mellitus, in pregnancy, unspecified trimester"	45543921	ICD10CM	Condition
diabetes_01_base	O24.02	"Pre-existing type 1 diabetes mellitus, in childbirth"	45606546	ICD10CM	Condition
diabetes_01_base	O24.03	"Pre-existing type 1 diabetes mellitus, in the puerperium"	45577566	ICD10CM	Condition
diabetes_01_base	O24.111	"Pre-existing type 2 diabetes mellitus, in pregnancy, first trimester"	45587292	ICD10CM	Condition
diabetes_01_base	O24.112	"Pre-existing type 2 diabetes mellitus, in pregnancy, second trimester"	45582457	ICD10CM	Condition
diabetes_01_base	O24.113	"Pre-existing type 2 diabetes mellitus, in pregnancy, third trimester"	45567896	ICD10CM	Condition
diabetes_01_base	O24.119	"Pre-existing type 2 diabetes mellitus, in pregnancy, unspecified trimester"	45606547	ICD10CM	Condition
diabetes_01_base	O24.12	"Pre-existing type 2 diabetes mellitus, in childbirth"	45587293	ICD10CM	Condition
diabetes_01_base	O24.13	"Pre-existing type 2 diabetes mellitus, in the puerperium"	45582458	ICD10CM	Condition
diabetes_01_base	O24.311	"Unspecified pre-existing diabetes mellitus in pregnancy, first trimester"	45563058	ICD10CM	Condition
diabetes_01_base	O24.312	"Unspecified pre-existing diabetes mellitus in pregnancy, second trimester"	45558214	ICD10CM	Condition
diabetes_01_base	O24.313	"Unspecified pre-existing diabetes mellitus in pregnancy, third trimester"	45534188	ICD10CM	Condition
diabetes_01_base	O24.319	"Unspecified pre-existing diabetes mellitus in pregnancy, unspecified trimester"	45587294	ICD10CM	Condition
diabetes_01_base	O24.32	Unspecified pre-existing diabetes mellitus in childbirth	45606548	ICD10CM	Condition
diabetes_01_base	O24.33	Unspecified pre-existing diabetes mellitus in the puerperium	45534189	ICD10CM	Condition
diabetes_01_base	O24.811	"Other pre-existing diabetes mellitus in pregnancy, first trimester"	45563060	ICD10CM	Condition
diabetes_01_base	O24.812	"Other pre-existing diabetes mellitus in pregnancy, second trimester"	45577567	ICD10CM	Condition
diabetes_01_base	O24.813	"Other pre-existing diabetes mellitus in pregnancy, third trimester"	45601785	ICD10CM	Condition
diabetes_01_base	O24.819	"Other pre-existing diabetes mellitus in pregnancy, unspecified trimester"	45553484	ICD10CM	Condition
diabetes_01_base	E10.3523	"Type 1 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, bilateral"	37200172	ICD10CM	Condition
diabetes_01_base	E10.3529	"Type 1 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, unspecified eye"	37200173	ICD10CM	Condition
diabetes_01_base	E10.3531	"Type 1 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, right eye"	37200175	ICD10CM	Condition
diabetes_01_base	E10.3532	"Type 1 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, left eye"	37200176	ICD10CM	Condition
diabetes_01_base	E10.3533	"Type 1 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, bilateral"	37200177	ICD10CM	Condition
diabetes_01_base	E10.3539	"Type 1 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, unspecified eye"	37200178	ICD10CM	Condition
diabetes_01_base	E10.3541	"Type 1 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, right eye"	37200180	ICD10CM	Condition
diabetes_01_base	E10.3542	"Type 1 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, left eye"	37200181	ICD10CM	Condition
diabetes_01_base	E10.3543	"Type 1 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, bilateral"	37200182	ICD10CM	Condition
diabetes_01_base	E10.3549	"Type 1 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, unspecified eye"	37200183	ICD10CM	Condition
diabetes_01_base	E10.3551	"Type 1 diabetes mellitus with stable proliferative diabetic retinopathy, right eye"	37200185	ICD10CM	Condition
diabetes_01_base	E10.3552	"Type 1 diabetes mellitus with stable proliferative diabetic retinopathy, left eye"	37200186	ICD10CM	Condition
diabetes_01_base	E10.3553	"Type 1 diabetes mellitus with stable proliferative diabetic retinopathy, bilateral"	37200187	ICD10CM	Condition
diabetes_01_base	E10.3559	"Type 1 diabetes mellitus with stable proliferative diabetic retinopathy, unspecified eye"	37200188	ICD10CM	Condition
diabetes_01_base	E10.3591	"Type 1 diabetes mellitus with proliferative diabetic retinopathy without macular edema, right eye"	37200189	ICD10CM	Condition
diabetes_01_base	E10.3592	"Type 1 diabetes mellitus with proliferative diabetic retinopathy without macular edema, left eye"	37200190	ICD10CM	Condition
diabetes_01_base	E10.3593	"Type 1 diabetes mellitus with proliferative diabetic retinopathy without macular edema, bilateral"	37200191	ICD10CM	Condition
diabetes_01_base	E10.3599	"Type 1 diabetes mellitus with proliferative diabetic retinopathy without macular edema, unspecified eye"	37200192	ICD10CM	Condition
diabetes_01_base	E10.36	Type 1 diabetes mellitus with diabetic cataract	45552382	ICD10CM	Condition
diabetes_01_base	E10.37X1	"Type 1 diabetes mellitus with diabetic macular edema, resolved following treatment, right eye"	37200194	ICD10CM	Condition
diabetes_01_base	E10.37X2	"Type 1 diabetes mellitus with diabetic macular edema, resolved following treatment, left eye"	37200195	ICD10CM	Condition
diabetes_01_base	E10.37X3	"Type 1 diabetes mellitus with diabetic macular edema, resolved following treatment, bilateral"	37200196	ICD10CM	Condition
diabetes_01_base	E10.37X9	"Type 1 diabetes mellitus with diabetic macular edema, resolved following treatment, unspecified eye"	37200197	ICD10CM	Condition
diabetes_01_base	E10.39	Type 1 diabetes mellitus with other diabetic ophthalmic complication	45576438	ICD10CM	Condition
diabetes_01_base	E10.40	"Type 1 diabetes mellitus with diabetic neuropathy, unspecified"	45600638	ICD10CM	Condition
diabetes_01_base	E10.41	Type 1 diabetes mellitus with diabetic mononeuropathy	45576439	ICD10CM	Condition
diabetes_01_base	E10.42	Type 1 diabetes mellitus with diabetic polyneuropathy	45595795	ICD10CM	Condition
diabetes_01_base	E10.43	Type 1 diabetes mellitus with diabetic autonomic (poly)neuropathy	45533017	ICD10CM	Condition
diabetes_01_base	E10.44	Type 1 diabetes mellitus with diabetic amyotrophy	45561948	ICD10CM	Condition
diabetes_01_base	E10.49	Type 1 diabetes mellitus with other diabetic neurological complication	45586138	ICD10CM	Condition
diabetes_01_base	E10.51	Type 1 diabetes mellitus with diabetic peripheral angiopathy without gangrene	45547622	ICD10CM	Condition
diabetes_01_base	E10.52	Type 1 diabetes mellitus with diabetic peripheral angiopathy with gangrene	45542737	ICD10CM	Condition
diabetes_01_base	E10.59	Type 1 diabetes mellitus with other circulatory complications	45581349	ICD10CM	Condition
diabetes_01_base	E10.610	Type 1 diabetes mellitus with diabetic neuropathic arthropathy	45576440	ICD10CM	Condition
diabetes_01_base	E10.618	Type 1 diabetes mellitus with other diabetic arthropathy	45537960	ICD10CM	Condition
diabetes_01_base	E10.620	Type 1 diabetes mellitus with diabetic dermatitis	45600639	ICD10CM	Condition
diabetes_01_base	E10.621	Type 1 diabetes mellitus with foot ulcer	45605398	ICD10CM	Condition
diabetes_01_base	E10.622	Type 1 diabetes mellitus with other skin ulcer	45581350	ICD10CM	Condition
diabetes_01_base	E10.628	Type 1 diabetes mellitus with other skin complications	45566729	ICD10CM	Condition
diabetes_01_base	E10.630	Type 1 diabetes mellitus with periodontal disease	45557111	ICD10CM	Condition
diabetes_01_base	E10.638	Type 1 diabetes mellitus with other oral complications	45547623	ICD10CM	Condition
diabetes_01_base	E10.641	Type 1 diabetes mellitus with hypoglycemia with coma	45552383	ICD10CM	Condition
diabetes_01_base	E10.649	Type 1 diabetes mellitus with hypoglycemia without coma	45600640	ICD10CM	Condition
diabetes_01_base	E10.65	Type 1 diabetes mellitus with hyperglycemia	45533018	ICD10CM	Condition
diabetes_01_base	E10.69	Type 1 diabetes mellitus with other specified complication	45547624	ICD10CM	Condition
diabetes_01_base	E10.8	Type 1 diabetes mellitus with unspecified complications	35206878	ICD10CM	Condition
diabetes_01_base	E10.9	Type 1 diabetes mellitus without complications	35206879	ICD10CM	Condition
diabetes_01_base	E11.00	Type 2 diabetes mellitus with hyperosmolarity without nonketotic hyperglycemic-hyperosmolar coma (NKHHC)	45542738	ICD10CM	Condition
diabetes_01_base	E11.01	Type 2 diabetes mellitus with hyperosmolarity with coma	45586139	ICD10CM	Condition
diabetes_01_base	E11.10	Type 2 diabetes mellitus with ketoacidosis without coma	1326492	ICD10CM	Condition
diabetes_01_base	E11.11	Type 2 diabetes mellitus with ketoacidosis with coma	1326493	ICD10CM	Condition
diabetes_01_base	E11.21	Type 2 diabetes mellitus with diabetic nephropathy	45591027	ICD10CM	Condition
diabetes_01_base	E11.22	Type 2 diabetes mellitus with diabetic chronic kidney disease	45595797	ICD10CM	Condition
diabetes_01_base	E11.29	Type 2 diabetes mellitus with other diabetic kidney complication	45605401	ICD10CM	Condition
diabetes_01_base	E11.311	Type 2 diabetes mellitus with unspecified diabetic retinopathy with macular edema	45581352	ICD10CM	Condition
diabetes_01_base	E11.319	Type 2 diabetes mellitus with unspecified diabetic retinopathy without macular edema	45581353	ICD10CM	Condition
diabetes_01_base	E11.3599	"Type 2 diabetes mellitus with proliferative diabetic retinopathy without macular edema, unspecified eye"	37200249	ICD10CM	Condition
diabetes_01_base	E11.36	Type 2 diabetes mellitus with diabetic cataract	45595798	ICD10CM	Condition
diabetes_01_base	E11.37X1	"Type 2 diabetes mellitus with diabetic macular edema, resolved following treatment, right eye"	37200251	ICD10CM	Condition
diabetes_01_base	E11.37X2	"Type 2 diabetes mellitus with diabetic macular edema, resolved following treatment, left eye"	37200252	ICD10CM	Condition
diabetes_01_base	E11.37X3	"Type 2 diabetes mellitus with diabetic macular edema, resolved following treatment, bilateral"	37200253	ICD10CM	Condition
diabetes_01_base	E11.37X9	"Type 2 diabetes mellitus with diabetic macular edema, resolved following treatment, unspecified eye"	37200254	ICD10CM	Condition
diabetes_01_base	E11.39	Type 2 diabetes mellitus with other diabetic ophthalmic complication	45533019	ICD10CM	Condition
diabetes_01_base	E11.40	"Type 2 diabetes mellitus with diabetic neuropathy, unspecified"	45605403	ICD10CM	Condition
diabetes_01_base	E11.41	Type 2 diabetes mellitus with diabetic mononeuropathy	45547625	ICD10CM	Condition
diabetes_01_base	E11.42	Type 2 diabetes mellitus with diabetic polyneuropathy	45557113	ICD10CM	Condition
diabetes_01_base	E11.43	Type 2 diabetes mellitus with diabetic autonomic (poly)neuropathy	45537962	ICD10CM	Condition
diabetes_01_base	E11.44	Type 2 diabetes mellitus with diabetic amyotrophy	45533020	ICD10CM	Condition
diabetes_01_base	E11.49	Type 2 diabetes mellitus with other diabetic neurological complication	45605404	ICD10CM	Condition
diabetes_01_base	E11.51	Type 2 diabetes mellitus with diabetic peripheral angiopathy without gangrene	45533021	ICD10CM	Condition
diabetes_01_base	E11.52	Type 2 diabetes mellitus with diabetic peripheral angiopathy with gangrene	45533022	ICD10CM	Condition
